ibgeID,id,lat,lon,longName
2104099,Formosa da Serra Negra/MA,-6.4437601,-46.1905789,"Formosa da Serra Negra, Microrregião do Alto Mearim e Grajaú, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, 65943-000, Brasil"
2104107,Fortaleza dos Nogueiras/MA,-6.9643779,-46.1703933,"Fortaleza dos Nogueiras, Mesorregião Sul Maranhense, Maranhão, Região Nordeste, 65805-000, Brasil"
2104206,Fortuna/MA,-5.7331469,-44.154276,"Fortuna, Microrregião de Presidente Dutra, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, 65695-000, Brasil"
2104305,Godofredo Viana/MA,-1.4147105,-45.7713182,"Godofredo Viana, Microrregião de Gurupi, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2104404,Gonçalves Dias/MA,-5.1532875,-44.2997071,"Gonçalves Dias, Microrregião de Presidente Dutra, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2104503,Governador Archer/MA,-5.023562,-44.2709924,"Governador Archer, Microrregião de Presidente Dutra, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2104552,Governador Edison Lobão/MA,-5.7456705,-47.363091,"Governador Edison Lobão, Microrregião de Imperatriz, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2104602,Governador Eugênio Barros/MA,-5.3200262,-44.2440583,"Governador Eugênio Barros, Microrregião de Presidente Dutra, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2104628,Governador Luiz Rocha/MA,-5.470776,-44.0720572,"Governador Luiz Rocha, Microrregião de Presidente Dutra, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2104651,Governador Newton Bello/MA,-3.4285914,-45.6714297,"Governador Newton Bello, Microrregião de Pindaré, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2104677,Governador Nunes Freire/MA,-2.1303959,-45.8900498,"Governador Nunes Freire, Microrregião de Gurupi, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2104701,Graça Aranha/MA,-5.405468,-44.335816,"Graça Aranha, Microrregião de Presidente Dutra, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2104800,Grajaú/MA,-5.8154034,-46.1361454,"Grajaú, Microrregião do Alto Mearim e Grajaú, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, 65940000, Brasil"
2104909,Guimarães/MA,-2.127551,-44.60199,"Guimarães, Microrregião do Litoral Ocidental Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2105005,Humberto de Campos/MA,-2.598282,-43.464877,"Humberto de Campos, Microrregião dos Lencóis Maranhenses, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2105104,Icatu/MA,-2.772065,-44.050061,"Icatu, Microrregião de Rosário, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2105153,Igarapé do Meio/MA,-3.6397814,-45.1872837,"Igarapé do Meio, Microrregião da Baixada Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2105203,Igarapé Grande/MA,-4.6621855,-44.8546609,"Igarapé Grande, Microrregião do Médio Mearim, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2105302,Imperatriz/MA,-5.5269279,-47.478115,"Imperatriz, Microrregião de Imperatriz, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2105351,Itaipava do Grajaú/MA,-5.1421474,-45.7878573,"Itaipava do Grajaú, Microrregião do Alto Mearim e Grajaú, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2105401,Itapecuru Mirim/MA,-3.3973569,-44.3560724,"Itapecuru Mirim, Microrregião de Itapecuru Mirim, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2105427,Itinga do Maranhão/MA,-4.452925,-47.5253727,"Itinga do Maranhão, Microrregião de Imperatriz, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2105450,Jatobá/MA,-5.8195391,-44.223188,"Jatobá, Microrregião das Chapadas do Alto Itapecuru, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2105476,Jenipapo dos Vieiras/MA,-5.3679814,-45.6348267,"Jenipapo dos Vieiras, Microrregião do Alto Mearim e Grajaú, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2105500,João Lisboa/MA,-5.44363,-47.406388,"João Lisboa, Microrregião de Imperatriz, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2105609,Joselândia/MA,-4.9860047,-44.696953,"Joselândia, Microrregião do Alto Mearim e Grajaú, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2105658,Junco do Maranhão/MA,-1.8799132,-46.0726685,"Junco do Maranhão, Microrregião de Gurupi, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2105708,Lago da Pedra/MA,-4.5627272,-45.1298628,"Lago da Pedra, Microrregião de Pindaré, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2105807,Lago do Junco/MA,-4.6070838,-45.0530093,"Lago do Junco, Microrregião do Médio Mearim, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2105906,Lago Verde/MA,-4.042525,-44.9364782,"Lago Verde, Microrregião do Médio Mearim, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2105922,Lagoa do Mato/MA,-6.04865,-43.5273907,"Lagoa do Mato, Microrregião das Chapadas do Alto Itapecuru, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2105948,Lago dos Rodrigues/MA,-4.6119168,-44.9800419,"Lago dos Rodrigues, Microrregião do Médio Mearim, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2105963,Lagoa Grande do Maranhão/MA,-4.9894255,-45.3815083,"Lagoa Grande do Maranhão, Microrregião de Pindaré, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2105989,Lajeado Novo/MA,-6.1898777,-47.0325965,"Lajeado Novo, Microrregião de Imperatriz, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2106003,Lima Campos/MA,-4.5179809,-44.4671291,"Lima Campos, Microrregião do Médio Mearim, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, 65728000, Brasil"
2106102,Loreto/MA,-7.08562,-45.1397421,"Loreto, Mesorregião Sul Maranhense, Maranhão, Região Nordeste, Brasil"
2106201,Luís Domingues/MA,-1.3284412,-45.8975062,"Luís Domingues, Microrregião de Gurupi, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2106300,Magalhães de Almeida/MA,-3.392319,-42.211743,"Magalhães de Almeida, Microrregião do Baixo Parnaíba Maranhense, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2106326,Maracaçumé/MA,-2.049177,-45.958734,"Maracaçumé, Microrregião de Gurupi, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2106359,Marajá do Sena/MA,-4.6213998,-45.4539567,"Marajá do Sena, Microrregião de Pindaré, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2106375,Maranhãozinho/MA,-2.2429316,-45.8588977,"Maranhãozinho, Microrregião de Gurupi, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2106409,Mata Roma/MA,-3.6210147,-43.1156951,"Mata Roma, Microrregião de Chapadinha, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, 65510000, Brasil"
2106508,Matinha/MA,-3.102212,-45.032208,"Matinha, Microrregião da Baixada Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2106607,Matões/MA,-5.5210672,-43.2041534,"Matões, Microrregião de Caxias, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2106631,Matões do Norte/MA,-3.6268881,-44.5547543,"Matões do Norte, Microrregião de Itapecuru Mirim, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2106672,Milagres do Maranhão/MA,-3.5815605,-42.6080355,"Milagres do Maranhão, Microrregião de Chapadinha, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2106706,Mirador/MA,-6.3703992,-44.3621057,"Mirador, Microrregião das Chapadas do Alto Itapecuru, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2106755,Miranda do Norte/MA,-3.5653459,-44.5809128,"Miranda do Norte, Microrregião de Itapecuru Mirim, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2106805,Mirinzal/MA,-2.0664539,-44.7837348,"Mirinzal, Microrregião do Litoral Ocidental Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2106904,Monção/MA,-3.4842036,-45.2515472,"Monção, Microrregião da Baixada Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, 65360000, Brasil"
2107001,Montes Altos/MA,-5.8316731,-47.0658003,"Montes Altos, Microrregião de Imperatriz, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2107100,Morros/MA,-2.8652201,-44.0390477,"Morros, Microrregião de Rosário, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2107209,Nina Rodrigues/MA,-3.467884,-43.91342,"Nina Rodrigues, Microrregião de Itapecuru Mirim, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2107258,Nova Colinas/MA,-7.1196897,-46.2610972,"Nova Colinas, Mesorregião Sul Maranhense, Maranhão, Região Nordeste, Brasil"
2107308,Nova Iorque/MA,-6.7357067,-44.046151,"Nova Iorque, Microrregião das Chapadas do Alto Itapecuru, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2107357,Nova Olinda do Maranhão/MA,-2.8043732,-45.7013215,"Nova Olinda do Maranhão, Microrregião de Pindaré, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2107407,Olho d'Água das Cunhãs/MA,-4.140311,-45.1184685,"Olho d'Água das Cunhãs, Microrregião do Médio Mearim, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, 65706000, Brasil"
2107456,Olinda Nova do Maranhão/MA,-2.9960265,-44.9946822,"Olinda Nova do Maranhão, Microrregião da Baixada Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2107506,Paço do Lumiar/MA,-2.5210576,-44.1063031,"Paço do Lumiar, Microrregião da Aglomeração Urbana de São Luís, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2107605,Palmeirândia/MA,-2.6474166,-44.8983779,"Palmeirândia, Microrregião da Baixada Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2107704,Paraibano/MA,-6.4316929,-43.9877038,"Paraibano, Microrregião das Chapadas do Alto Itapecuru, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, 65670-000, Brasil"
2107803,Parnarama/MA,-5.6823685,-43.0895346,"Parnarama, Microrregião de Caxias, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2107902,Passagem Franca/MA,-6.177451,-43.775511,"Passagem Franca, Microrregião das Chapadas do Alto Itapecuru, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2108009,Pastos Bons/MA,-6.6013999,-44.0878124,"Pastos Bons, Microrregião das Chapadas do Alto Itapecuru, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2108058,Paulino Neves/MA,-2.7227359,-42.5397648,"Paulino Neves, Microrregião dos Lencóis Maranhenses, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2108108,Paulo Ramos/MA,-4.4491095,-45.2420345,"Paulo Ramos, Microrregião de Pindaré, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2108207,Pedreiras/MA,-4.5687989,-44.6003029,"Pedreiras, Microrregião do Médio Mearim, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, 65725000, Brasil"
2108256,Pedro do Rosário/MA,-2.972719,-45.349316,"Pedro do Rosário, Microrregião da Baixada Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2108306,Penalva/MA,-3.2881215,-45.1742086,"Penalva, Microrregião da Baixada Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2108405,Peri Mirim/MA,-2.5768477,-44.8556207,"Peri Mirim, Microrregião da Baixada Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2108454,Peritoró/MA,-4.3723643,-44.3317455,"Peritoró, Microrregião de Codó, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, 65418-000, Brasil"
2108504,Pindaré-Mirim/MA,-3.6124457,-45.3404235,"Pindaré-Mirim, Microrregião de Pindaré, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2108603,Pinheiro/MA,-2.5270459,-45.0866463,"Pinheiro, Microrregião da Baixada Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2108702,Pio XII/MA,-3.8911223,-45.1710284,"Pio XII, Microrregião do Médio Mearim, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2108801,Pirapemas/MA,-3.7270563,-44.2267429,"Pirapemas, Microrregião de Itapecuru Mirim, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2108900,Poção de Pedras/MA,-4.751125,-44.9430514,"Poção de Pedras, Microrregião do Médio Mearim, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2109007,Porto Franco/MA,-6.34149,-47.396188,"Porto Franco, Microrregião de Porto Franco, Mesorregião Sul Maranhense, Maranhão, Região Nordeste, Brasil"
2109056,Porto Rico do Maranhão/MA,-1.8597328,-44.5854991,"Porto Rico do Maranhão, Microrregião do Litoral Ocidental Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2109106,Presidente Dutra/MA,-5.289801,-44.49498,"Presidente Dutra, Microrregião de Presidente Dutra, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2109205,Presidente Juscelino/MA,-2.9262742,-44.0653783,"Presidente Juscelino, Microrregião de Rosário, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, 65140-000, Brasil"
2109239,Presidente Médici/MA,-2.3764612,-45.8207313,"Presidente Médici, Microrregião de Pindaré, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2109270,Presidente Sarney/MA,-2.5907563,-45.3623652,"Presidente Sarney, Microrregião da Baixada Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2109304,Presidente Vargas/MA,-3.4065166,-44.0270508,"Presidente Vargas, Microrregião de Itapecuru Mirim, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2109403,Primeira Cruz/MA,-2.5076725,-43.4385918,"Primeira Cruz, Microrregião dos Lencóis Maranhenses, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2109452,Raposa/MA,-2.4459454,-44.1193757,"Raposa, Microrregião da Aglomeração Urbana de São Luís, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2109502,Riachão/MA,-7.3642557,-46.6226095,"Riachão, Microrregião Gerais das Balsas, Mesorregião Sul Maranhense, Maranhão, Região Nordeste, Brasil"
2109551,Ribamar Fiquene/MA,-5.930666,-47.388777,"Ribamar Fiquene, Microrregião de Imperatriz, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2109601,Rosário/MA,-2.9405903,-44.2491088,"Rosário, Microrregião de Rosário, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, 65150000, Brasil"
2109700,Sambaíba/MA,-7.134473,-45.351506,"Sambaíba, Mesorregião Sul Maranhense, Maranhão, Região Nordeste, Brasil"
2109759,Santa Filomena do Maranhão/MA,-5.498196,-44.558146,"Santa Filomena do Maranhão, Microrregião do Alto Mearim e Grajaú, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2109809,Santa Helena/MA,-2.234387,-45.3002279,"Santa Helena, Microrregião da Baixada Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, 65208000, Brasil"
2109908,Santa Inês/MA,-3.6647821,-45.3826869,"Santa Inês, Microrregião de Pindaré, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2110005,Santa Luzia/MA,-3.9633675,-45.6637956,"Santa Luzia, Microrregião de Pindaré, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2110039,Santa Luzia do Paruá/MA,-2.5440662,-45.775757,"Santa Luzia do Paruá, Microrregião de Pindaré, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2110104,Santa Quitéria do Maranhão/MA,-3.4967557,-42.563878,"Santa Quitéria do Maranhão, Microrregião do Baixo Parnaíba Maranhense, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, 65540000, Brasil"
2110203,Santa Rita/MA,-3.1411146,-44.3270285,"Santa Rita, Microrregião de Rosário, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2110237,Santana do Maranhão/MA,-3.1156576,-42.4123538,"Santana do Maranhão, Microrregião do Baixo Parnaíba Maranhense, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2110278,Santo Amaro do Maranhão/MA,-2.4987599,-43.253274,"Santo Amaro do Maranhão, Microrregião dos Lencóis Maranhenses, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, 65195-000, Brasil"
2110302,Santo Antônio dos Lopes/MA,-4.866134,-44.365278,"Santo Antônio dos Lopes, Microrregião do Médio Mearim, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2110401,São Benedito do Rio Preto/MA,-3.3306675,-43.5264074,"São Benedito do Rio Preto, Microrregião de Chapadinha, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2110500,São Bento/MA,-2.6999089,-44.8331254,"São Bento, Microrregião da Baixada Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, 65235000, Brasil"
2110609,São Bernardo/MA,-3.3650267,-42.4224814,"São Bernardo, Microrregião do Baixo Parnaíba Maranhense, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2110658,São Domingos do Azeitão/MA,-6.810868,-44.6445713,"São Domingos do Azeitão, Mesorregião Sul Maranhense, Maranhão, Região Nordeste, Brasil"
2110708,São Domingos do Maranhão/MA,-5.5799743,-44.3841617,"São Domingos do Maranhão, Microrregião de Presidente Dutra, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2110807,São Félix de Balsas/MA,-7.0834586,-44.8139329,"São Félix de Balsas, Mesorregião Sul Maranhense, Maranhão, Região Nordeste, Brasil"
2110856,São Francisco do Brejão/MA,-5.124869,-47.3871865,"São Francisco do Brejão, Microrregião de Imperatriz, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2110906,São Francisco do Maranhão/MA,-6.249397,-42.8581192,"São Francisco do Maranhão, Microrregião das Chapadas do Alto Itapecuru, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2111003,São João Batista/MA,-2.9582059,-44.7984816,"São João Batista, Microrregião da Baixada Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2111029,São João do Carú/MA,-3.5556764,-46.2569799,"São João do Carú, Microrregião de Pindaré, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2111052,São João do Paraíso/MA,-6.4637943,-47.0567941,"São João do Paraíso, Microrregião de Porto Franco, Mesorregião Sul Maranhense, Maranhão, Região Nordeste, 65.973-000, Brasil"
2111078,São João do Soter/MA,-5.1122323,-43.8109269,"São João do Soter, Microrregião de Caxias, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2111102,São João dos Patos/MA,-6.4934,-43.703623,"São João dos Patos, Microrregião das Chapadas do Alto Itapecuru, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2111201,São José de Ribamar/MA,-2.5609115,-44.0559509,"São José de Ribamar, Microrregião da Aglomeração Urbana de São Luís, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2111250,São José dos Basílios/MA,-5.0530693,-44.5843209,"São José dos Basílios, Microrregião de Presidente Dutra, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2111300,São Luís/MA,-2.5634605,-44.2448718,"São Luís, Microrregião da Aglomeração Urbana de São Luís, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2111409,São Luís Gonzaga do Maranhão/MA,-4.3727458,-44.6690368,"São Luís Gonzaga do Maranhão, Microrregião do Médio Mearim, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2111508,São Mateus do Maranhão/MA,-4.0289169,-44.4667342,"São Mateus do Maranhão, Microrregião do Médio Mearim, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2111532,São Pedro da Água Branca/MA,-5.083403,-48.4299175,"São Pedro da Água Branca, Microrregião de Imperatriz, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2111573,São Pedro dos Crentes/MA,-6.823889,-46.531864,"São Pedro dos Crentes, Microrregião de Porto Franco, Mesorregião Sul Maranhense, Maranhão, Região Nordeste, Brasil"
2111607,São Raimundo das Mangabeiras/MA,-7.023608,-45.4769436,"São Raimundo das Mangabeiras, Mesorregião Sul Maranhense, Maranhão, Região Nordeste, 65840000, Brasil"
2111631,São Raimundo do Doca Bezerra/MA,-5.1042784,-45.0847117,"São Raimundo do Doca Bezerra, Microrregião do Médio Mearim, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2111672,São Roberto/MA,-5.0188478,-44.9925058,"São Roberto, Microrregião do Médio Mearim, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2111706,São Vicente Ferrer/MA,-2.8927449,-44.8803633,"São Vicente Ferrer, Microrregião da Baixada Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2111722,Satubinha/MA,-3.847807,-45.2563709,"Satubinha, Microrregião do Médio Mearim, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2111748,Senador Alexandre Costa/MA,-5.2597445,-44.0542395,"Senador Alexandre Costa, Microrregião de Presidente Dutra, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2111763,Senador La Rocque/MA,-5.4444319,-47.2921001,"Senador La Rocque, Microrregião de Imperatriz, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2111789,Serrano do Maranhão/MA,-1.8535718,-45.1158856,"Serrano do Maranhão, Microrregião do Litoral Ocidental Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2111805,Sítio Novo/MA,-5.881254,-46.7017184,"Sítio Novo, Microrregião do Alto Mearim e Grajaú, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2111904,Sucupira do Norte/MA,-6.478392,-44.191889,"Sucupira do Norte, Microrregião das Chapadas do Alto Itapecuru, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2111953,Sucupira do Riachão/MA,-6.4136163,-43.5453433,"Sucupira do Riachão, Microrregião das Chapadas do Alto Itapecuru, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2112001,Tasso Fragoso/MA,-8.4729347,-45.7461798,"Tasso Fragoso, Microrregião Gerais das Balsas, Mesorregião Sul Maranhense, Maranhão, Região Nordeste, Brasil"
2112100,Timbiras/MA,-4.2551056,-43.9386212,"Timbiras, Microrregião de Codó, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2112209,Timon/MA,-5.1023325,-42.8449518,"Timon, Microrregião de Caxias, Região Integrada de Desenvolvimento da Grande Teresina, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2112233,Trizidela do Vale/MA,-4.5694816,-44.6144214,"Trizidela do Vale, Microrregião do Médio Mearim, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, Brasil"
2112274,Tufilândia/MA,-3.6734127,-45.6357014,"Tufilândia, Microrregião de Pindaré, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2112308,Tuntum/MA,-5.2630885,-44.6448502,"Tuntum, Microrregião do Alto Mearim e Grajaú, Mesorregião Centro Maranhense, Maranhão, Região Nordeste, 65763000, Brasil"
2112407,Turiaçu/MA,-1.6710652,-45.3684095,"Turiaçu, Microrregião de Gurupi, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2112456,Turilândia/MA,-2.2226922,-45.3061308,"Turilândia, Microrregião de Gurupi, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2112506,Tutóia/MA,-2.761413,-42.275531,"Tutóia, Microrregião dos Lencóis Maranhenses, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2112605,Urbano Santos/MA,-3.2036233,-43.3929106,"Urbano Santos, Microrregião de Chapadinha, Mesorregião Leste Maranhense, Maranhão, Região Nordeste, Brasil"
2112704,Vargem Grande/MA,-3.5443611,-43.9149128,"Vargem Grande, Microrregião de Itapecuru Mirim, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, 65430-000, Brasil"
2112803,Viana/MA,-3.2099341,-45.0002456,"Viana, Microrregião da Baixada Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, 65215000, Brasil"
2112852,Vila Nova dos Martírios/MA,-5.1879409,-48.1377908,"Vila Nova dos Martírios, Microrregião de Imperatriz, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, Brasil"
2112902,Vitória do Mearim/MA,-3.4606064,-44.8719539,"Vitória do Mearim, Microrregião da Baixada Maranhense, Mesorregião Norte Maranhense, Maranhão, Região Nordeste, Brasil"
2113009,Vitorino Freire/MA,-4.2885303,-45.2417582,"Vitorino Freire, Microrregião de Pindaré, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, 65320-000, Brasil"
2114007,Zé Doca/MA,-3.270145,-45.655344,"Zé Doca, Microrregião de Pindaré, Mesorregião Oeste Maranhense, Maranhão, Região Nordeste, 65365000, Brasil"
2400109,Acari/RN,-6.4364689,-36.6394777,"Acari, Microrregião de Seridó Oriental, Mesorregião Central Potiguar, Rio Grande do Norte, Região Nordeste, Brasil"
2400208,Açu/RN,-5.5836157,-36.9139541,"Assu, Microrregião do Vale do Açu, Mesorregião do Oeste Potiguar, Rio Grande do Norte, Região Nordeste, Brasil"
2400307,Afonso Bezerra/RN,-5.4745,-36.57625071327935,"Afonso Bezerra, Microrregião de Angicos, Mesorregião Central Potiguar, Rio Grande do Norte, Região Nordeste, Brasil"
2400406,Água Nova/RN,-6.2063221,-38.2912678,"Água Nova, Microrregião de Serra de São Miguel, Mesorregião do Oeste Potiguar, Rio Grande do Norte, Região Nordeste, Brasil"
2400505,Alexandria/RN,-6.414779,-38.0135516,"Alexandria, Microrregião de Pau dos Ferros, Mesorregião do Oeste Potiguar, Rio Grande do Norte, Região Nordeste, 59965-000, Brasil"
2400604,Almino Afonso/RN,-6.1544208,-37.7649018,"Almino Afonso, Microrregião de Umarizal, Mesorregião do Oeste Potiguar, Rio Grande do Norte, Região Nordeste, Brasil"
2400703,Alto do Rodrigues/RN,-5.290868,-36.7616726,"Alto do Rodrigues, Microrregião do Vale do Açu, Mesorregião do Oeste Potiguar, Rio Grande do Norte, Região Nordeste, Brasil"
2400802,Angicos/RN,-5.6666344,-36.6009064,"Angicos, Microrregião de Angicos, Mesorregião Central Potiguar, Rio Grande do Norte, Região Nordeste, Brasil"
