country,state,city,ibgeID,deaths,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,date,newCases,newDeaths,last_info_date
Brazil,MG,Santo Antônio do Retiro/MG,3160454,1,531,13.66867,7258.06452,0.00188,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Santo Antônio do Rio Abaixo/MG,3160504,3,135,170.84282,7687.92711,0.02222,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Santo Antônio do Sudoeste/PR,4124400,37,5341,181.78245,26240.54240,0.00693,MS,2022-06-03,12,0,2022-06-03
Brazil,PA,Santo Antônio do Tauá/PA,1507003,59,2613,182.40277,8078.27861,0.02258,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,Santo Antônio dos Lopes/MA,2110302,30,1967,206.66850,13550.56489,0.01525,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Santo Antônio dos Milagres/PI,2209450,3,266,138.12155,12246.77716,0.01128,MS,2022-06-03,0,0,2022-06-03
Brazil,RN,Santo Antônio/RN,2411502,63,2994,257.96413,12259.43821,0.02104,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Santo Augusto/RS,4317806,42,2588,304.06139,18735.97336,0.01623,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Santo Cristo/RS,4317905,31,2884,218.66403,20342.80877,0.01075,MS,2022-06-03,2,0,2022-06-03
Brazil,BA,Santo Estêvão/BA,2928802,67,5340,124.84627,9950.43417,0.01255,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Santo Expedito do Sul/RS,4317954,8,549,349.80324,24005.24705,0.01457,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Santo Expedito/SP,3548302,11,208,348.21146,6584.36214,0.05288,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Santo Hipólito/MG,3160603,5,368,164.25756,12089.35611,0.01359,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Santo Inácio do Piauí/PI,2209500,6,283,157.52166,7429.77159,0.02120,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Santo Inácio/PR,4124509,20,1168,368.86758,21541.86647,0.01712,MS,2022-06-03,3,0,2022-06-03
Brazil,RS,Santo Ângelo/RS,4317509,322,17230,415.24812,22219.64304,0.01869,MS,2022-06-03,23,0,2022-06-03
Brazil,MG,Santos Dumont/MG,3160702,145,7391,312.78987,15943.65468,0.01962,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Santos/SP,3548500,2541,75837,585.49601,17474.32550,0.03351,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Santópolis do Aguapeí/SP,3548401,18,759,370.67545,15630.14827,0.02372,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Sapeaçu/BA,2929602,25,2518,143.50497,14453.82010,0.00993,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Sapezal/MT,5107875,66,7341,240.13098,26709.11406,0.00899,MS,2022-06-03,4,0,2022-06-03
Brazil,RS,Sapiranga/RS,4319901,361,19972,448.36923,24805.62387,0.01808,MS,2022-06-03,15,0,2022-06-03
Brazil,PR,Sapopema/PR,4126207,22,1293,327.96661,19275.49195,0.01701,MS,2022-06-03,6,0,2022-06-03
Brazil,RS,Sapucaia do Sul/RS,4320008,606,26927,425.23928,18895.07957,0.02251,MS,2022-06-03,89,0,2022-06-03
Brazil,PA,Sapucaia/PA,1507755,5,408,82.12878,6701.70828,0.01225,MS,2022-06-03,0,0,2022-06-03
Brazil,RJ,Sapucaia/RJ,3305406,122,4714,667.76136,25801.86097,0.02588,MS,2022-06-03,8,0,2022-06-03
Brazil,MG,Sapucaí-Mirim/MG,3165404,7,1325,99.36125,18807.66501,0.00528,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Sapé/PB,2515302,121,4799,228.40100,9058.64809,0.02521,MS,2022-06-03,0,0,2022-06-03
Brazil,RJ,Saquarema/RJ,3305505,359,5945,390.48054,6466.31426,0.06039,MS,2022-06-03,5,0,2022-06-03
Brazil,PR,Sarandi/PR,4126256,377,24667,381.23938,24944.38152,0.01528,MS,2022-06-03,72,0,2022-06-03
Brazil,RS,Sarandi/RS,4320107,73,7622,291.71995,30458.75959,0.00958,MS,2022-06-03,12,0,2022-06-03
Brazil,SP,Sarapuí/SP,3551108,7,523,66.71114,4984.27523,0.01338,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Sardoá/MG,3165503,10,819,155.73898,12755.02258,0.01221,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Sarutaiá/SP,3551207,20,143,552.02871,3947.00524,0.13986,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Sarzedo/MG,3165537,83,3290,243.75918,9662.26138,0.02523,MS,2022-06-03,0,0,2022-06-03
Brazil,AL,Satuba/AL,2708907,41,1472,291.98120,10482.83720,0.02785,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,Satubinha/MA,2111722,4,348,28.02298,2437.99916,0.01149,MS,2022-06-03,0,1,2022-06-03
Brazil,BA,Saubara/BA,2929750,20,699,164.43312,5746.93743,0.02861,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Saudade do Iguaçu/PR,4126272,17,1569,304.76873,28128.36142,0.01083,MS,2022-06-03,3,0,2022-06-03
Brazil,SC,Saudades/SC,4217303,19,1894,192.42455,19181.68928,0.01003,MS,2022-06-03,2,0,2022-06-03
Brazil,BA,Saúde/BA,2929800,6,681,46.25703,5250.17346,0.00881,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Schroeder/SC,4217402,44,6951,194.64720,30749.83411,0.00633,MS,2022-06-03,14,0,2022-06-03
Brazil,BA,Seabra/BA,2929909,95,7267,214.10863,16378.18346,0.01307,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Seara/SC,4217501,41,4072,232.82226,23123.22544,0.01007,MS,2022-06-03,4,0,2022-06-03
Brazil,SP,Sebastianópolis do Sul/SP,3551306,9,309,250.34771,8595.27121,0.02913,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Sebastião Barros/PI,2210623,3,25,87.36168,728.01398,0.12000,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Sebastião Laranjeiras/BA,2930006,10,592,86.31107,5109.61505,0.01689,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Sebastião Leal/PI,2210631,9,708,208.76827,16423.10369,0.01271,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Seberi/RS,4320206,47,3439,440.15733,32206.40569,0.01367,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Sede Nova/RS,4320230,7,495,243.47826,17217.39130,0.01414,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Segredo/RS,4320263,8,1132,107.16678,15164.09913,0.00707,MS,2022-06-03,1,0,2022-06-03
Brazil,RS,Selbach/RS,4320305,28,1315,547.51662,25713.72702,0.02129,MS,2022-06-03,0,0,2022-06-03
Brazil,MS,Selvíria/MS,5007802,20,732,305.11060,11167.04805,0.02732,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Sem-Peixe/MG,3165560,6,284,232.64831,11012.02016,0.02113,MS,2022-06-03,0,0,2022-06-03
Brazil,AC,Sena Madureira/AC,1200500,86,7001,182.32700,14842.68996,0.01228,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,Senador Alexandre Costa/MA,2111748,1,465,8.86132,4120.51396,0.00215,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Senador Amaral/MG,3165578,11,1195,205.03262,22273.99814,0.00921,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Senador Canedo/GO,5220454,461,31732,379.58945,26128.26994,0.01453,MS,2022-06-03,113,1,2022-06-03
Brazil,MG,Senador Cortes/MG,3165602,4,606,199.90005,30284.85757,0.00660,MS,2022-06-03,0,0,2022-06-03
Brazil,RN,Senador Elói de Souza/RN,2413102,9,722,145.93806,11707.47527,0.01247,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Senador Firmino/MG,3165701,11,1338,139.20526,16932.42217,0.00822,MS,2022-06-03,0,0,2022-06-03
Brazil,RN,Senador Georgino Avelino/RN,2413201,6,501,132.53810,11066.93174,0.01198,MS,2022-06-03,0,0,2022-06-03
Brazil,AC,Senador Guiomard/AC,1200450,43,1835,183.40015,7826.49492,0.02343,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Senador José Bento/MG,3165800,6,328,421.94093,23066.10408,0.01829,MS,2022-06-03,0,0,2022-06-03
Brazil,PA,Senador José Porfírio/PA,1507805,20,899,176.91287,7952.23352,0.02225,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,Senador La Rocque/MA,2111763,27,310,193.11923,2217.29490,0.08710,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Senador Modestino Gonçalves/MG,3165909,8,437,197.23866,10774.16174,0.01831,MS,2022-06-03,0,0,2022-06-03
Brazil,CE,Senador Pompeu/CE,2312700,66,2903,259.65851,11421.04021,0.02274,MS,2022-06-03,0,0,2022-06-03
Brazil,AL,Senador Rui Palmeira/AL,2708956,13,427,93.57230,3073.49025,0.03044,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Senador Salgado Filho/RS,4320321,3,634,108.65628,22962.69468,0.00473,MS,2022-06-03,2,0,2022-06-03
Brazil,CE,Senador Sá/CE,2312809,14,1477,180.45888,19038.41196,0.00948,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Sengés/PR,4126306,62,3711,318.91364,19088.52425,0.01671,MS,2022-06-03,4,0,2022-06-03
Brazil,BA,Senhor do Bonfim/BA,2930105,112,7333,140.32802,9187.72631,0.01527,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Senhora de Oliveira/MG,3166006,8,590,138.26478,10197.02731,0.01356,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Senhora do Porto/MG,3166105,2,322,56.88282,9158.13424,0.00621,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Senhora dos Remédios/MG,3166204,18,816,171.85411,7790.71988,0.02206,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Sentinela do Sul/RS,4320354,23,812,408.16327,14409.93789,0.02833,MS,2022-06-03,1,0,2022-06-03
Brazil,BA,Sento Sé/BA,2930204,51,1475,123.54950,3573.24548,0.03458,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Serafina Corrêa/RS,4320404,38,4243,210.24676,23475.71097,0.00896,MS,2022-06-03,4,0,2022-06-03
Brazil,MG,Sericita/MG,3166303,5,1016,68.11989,13841.96185,0.00492,MS,2022-06-03,0,0,2022-06-03
Brazil,RO,Seringueiras/RO,1101500,25,3193,211.04170,26954.24616,0.00783,MS,2022-06-03,4,0,2022-06-03
Brazil,MG,Seritinga/MG,3166402,4,311,215.40118,16747.44211,0.01286,MS,2022-06-03,0,0,2022-06-03
Brazil,RJ,Seropédica/RJ,3305554,233,8765,277.90699,10454.31233,0.02658,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Serra Alta/SC,4217550,6,490,184.67221,15081.56356,0.01224,MS,2022-06-03,1,0,2022-06-03
Brazil,MG,Serra Azul de Minas/MG,3166501,0,269,0.00000,6267.47437,0.00000,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Serra Azul/SP,3551405,20,1390,130.78734,9089.72012,0.01439,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Serra Branca/PB,2515500,39,1481,282.46542,10726.44311,0.02633,MS,2022-06-03,0,0,2022-06-03
Brazil,RN,Serra Caiada/RN,2410306,19,905,178.47079,8500.84539,0.02099,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Serra Dourada/BA,2930303,20,764,115.86814,4426.16303,0.02618,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Serra Grande/PB,2515708,8,375,273.87881,12838.06915,0.02133,MS,2022-06-03,0,0,2022-06-03
Brazil,RN,Serra Negra do Norte/RN,2413409,20,2158,246.76126,26625.53979,0.00927,MS,2022-06-03,1,0,2022-06-03
Brazil,SP,Serra Negra/SP,3551603,84,5058,283.12380,17048.09734,0.01661,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Serra Nova Dourada/MT,5107883,7,539,410.55718,31612.90323,0.01299,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Serra Preta/BA,2930402,23,1038,158.28229,7143.34870,0.02216,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Serra Redonda/PB,2515807,15,1134,214.25511,16197.68604,0.01323,MS,2022-06-03,0,0,2022-06-03
Brazil,PE,Serra Talhada/PE,2613909,202,17709,230.94424,20246.49296,0.01141,MS,2022-06-03,8,0,2022-06-03
Brazil,PB,Serra da Raiz/PB,2515609,6,655,192.67823,21034.03982,0.00916,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Serra da Saudade/MG,3166600,0,98,0.00000,12710.76524,0.00000,MS,2022-06-03,0,0,2022-06-03
Brazil,RN,Serra de São Bento/RN,2413300,3,584,52.27392,10175.98885,0.00514,MS,2022-06-03,0,0,2022-06-03
Brazil,RN,Serra do Mel/RN,2413359,21,1493,171.77914,12212.67894,0.01407,MS,2022-06-03,8,0,2022-06-03
Brazil,AP,Serra do Navio/AP,1600055,5,1830,89.65394,32813.34051,0.00273,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Serra do Ramalho/BA,2930154,38,1058,121.16574,3373.50934,0.03592,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Serra do Salitre/MG,3166808,42,2466,357.44681,20987.23404,0.01703,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Serra dos Aimorés/MG,3166709,10,770,114.61318,8825.21490,0.01299,MS,2022-06-03,0,0,2022-06-03
Brazil,ES,Serra/ES,3205002,1723,122233,320.99708,22772.16286,0.01410,MS,2022-06-03,80,0,2022-06-03
Brazil,SP,Serrana/SP,3551504,128,9374,277.26032,20304.98635,0.01365,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Serrania/MG,3166907,26,1280,339.11569,16694.92631,0.02031,MS,2022-06-03,2,0,2022-06-03
Brazil,MA,Serrano do Maranhão/MA,2111789,5,208,48.34187,2011.02195,0.02404,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Serranos/MG,3167004,1,245,51.30836,12570.54900,0.00408,MS,2022-06-03,2,0,2022-06-03
Brazil,MG,Serranópolis de Minas/MG,3166956,2,304,41.35649,6286.18693,0.00658,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Serranópolis do Iguaçu/PR,4126355,14,1243,313.90135,27869.95516,0.01126,MS,2022-06-03,1,0,2022-06-03
Brazil,GO,Serranópolis/GO,5220504,14,1878,160.23807,21494.79226,0.00745,MS,2022-06-03,3,0,2022-06-03
Brazil,PB,Serraria/PB,2515906,13,917,215.33874,15189.66374,0.01418,MS,2022-06-03,0,0,2022-06-03
Brazil,RN,Serrinha dos Pintos/RN,2413557,8,937,165.56291,19391.55629,0.00854,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Serrinha/BA,2930501,107,8968,130.97817,10977.68475,0.01193,MS,2022-06-03,0,0,2022-06-03
Brazil,RN,Serrinha/RN,2413508,12,1002,195.82245,16351.17493,0.01198,MS,2022-06-03,0,0,2022-06-03
Brazil,PE,Serrita/PE,2614006,26,2588,135.23354,13460.93831,0.01005,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Serro/MG,3167103,23,2066,109.96892,9878.07793,0.01113,MS,2022-06-03,6,0,2022-06-03
Brazil,BA,Serrolândia/BA,2930600,15,1191,111.19348,8828.76205,0.01259,MS,2022-06-03,0,0,2022-06-03
Brazil,PR,Sertaneja/PR,4126405,20,1724,388.42494,33482.22956,0.01160,MS,2022-06-03,4,0,2022-06-03
Brazil,PR,Sertanópolis/PR,4126504,50,4994,303.84054,30347.59358,0.01001,MS,2022-06-03,13,0,2022-06-03
Brazil,PE,Sertânia/PE,2614105,55,3586,151.97988,9909.08840,0.01534,MS,2022-06-03,1,0,2022-06-03
Brazil,RS,Sertão Santana/RS,4320552,13,1093,197.38840,16595.80929,0.01189,MS,2022-06-03,1,0,2022-06-03
Brazil,RS,Sertão/RS,4320503,18,1287,344.82759,24655.17241,0.01399,MS,2022-06-03,11,0,2022-06-03
Brazil,PB,Sertãozinho/PB,2515930,7,915,135.86957,17760.09317,0.00765,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Sertãozinho/SP,3551702,555,20234,432.13529,15754.64059,0.02743,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Sete Barras/SP,3551801,46,2479,361.32276,19472.15458,0.01856,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Sete Lagoas/MG,3167202,677,36160,277.51588,14822.70957,0.01872,MS,2022-06-03,63,0,2022-06-03
Brazil,MS,Sete Quedas/MS,5007703,25,842,232.53651,7831.82960,0.02969,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Sete de Setembro/RS,4320578,5,161,258.93320,8337.64889,0.03106,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Setubinha/MG,3165552,4,615,32.01793,4922.75674,0.00650,MS,2022-06-03,0,0,2022-06-03
Brazil,RN,Severiano Melo/RN,2413607,15,1088,860.58520,62421.11302,0.01379,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Severiano de Almeida/RS,4320602,6,779,166.34322,21596.89493,0.00770,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Severínia/SP,3551900,80,2508,448.93378,14074.07407,0.03190,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Siderópolis/SC,4217600,51,2177,359.76298,15356.94131,0.02343,MS,2022-06-03,5,0,2022-06-03
Brazil,MS,Sidrolândia/MS,5007901,173,8399,284.57692,13815.96263,0.02060,MS,2022-06-03,18,0,2022-06-03
Brazil,PI,Sigefredo Pacheco/PI,2210656,16,464,158.82470,4605.91622,0.03448,MS,2022-06-03,0,0,2022-06-03
Brazil,RJ,Silva Jardim/RJ,3305604,37,3731,169.91963,17134.32836,0.00992,MS,2022-06-03,5,0,2022-06-03
Brazil,TO,Silvanópolis/TO,1720655,26,1500,476.88921,27512.83933,0.01733,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Silveira Martins/RS,4320651,12,521,507.39958,22029.59831,0.02303,MS,2022-06-03,6,0,2022-06-03
Brazil,SP,Silveiras/SP,3552007,6,549,94.11765,8611.76471,0.01093,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Silveirânia/MG,3167301,3,251,132.33348,11071.90119,0.01195,MS,2022-06-03,0,0,2022-06-03
Brazil,AM,Silves/AM,1304005,22,1954,236.83927,21035.63355,0.01126,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Silvianópolis/MG,3167400,12,727,191.75455,11617.13007,0.01651,MS,2022-06-03,0,0,2022-06-03
Brazil,GO,Silvânia/GO,5220603,33,4170,157.60818,19915.94231,0.00791,MS,2022-06-03,26,0,2022-06-03
Brazil,GO,Simolândia/GO,5220686,7,767,101.52284,11124.00290,0.00913,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Simonésia/MG,3167608,49,2309,247.05052,11641.62549,0.02122,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Simplício Mendes/PI,2210805,50,2001,391.29754,15659.72766,0.02499,MS,2022-06-03,0,0,2022-06-03
Brazil,SE,Simão Dias/SE,2807105,96,3961,235.73323,9726.45123,0.02424,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Simão Pereira/MG,3167509,13,513,495.99390,19572.68218,0.02534,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Simões Filho/BA,2930709,269,11142,196.18282,8125.90707,0.02414,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Simões/PI,2210706,15,994,102.29133,6778.50518,0.01509,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Sinimbu/RS,4320677,24,1365,236.40662,13445.62648,0.01758,MS,2022-06-03,1,0,2022-06-03
Brazil,MT,Sinop/MT,5107909,491,33911,329.61869,22765.17186,0.01448,MS,2022-06-03,4,-1,2022-06-03
Brazil,PR,Siqueira Campos/PR,4126603,91,5847,423.72881,27225.74036,0.01556,MS,2022-06-03,79,0,2022-06-03
Brazil,PE,Sirinhaém/PE,2614204,60,2222,128.08197,4743.30238,0.02700,MS,2022-06-03,0,0,2022-06-03
Brazil,SE,Siriri/SE,2807204,13,1056,143.70993,11673.66792,0.01231,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Sobradinho/BA,2930774,64,2900,274.98496,12460.25608,0.02207,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Sobradinho/RS,4320701,34,3266,226.04880,21713.98178,0.01041,MS,2022-06-03,6,0,2022-06-03
Brazil,PB,Sobrado/PB,2515971,10,820,127.46973,10452.51753,0.01220,MS,2022-06-03,0,0,2022-06-03
Brazil,CE,Sobral/CE,2312908,771,36069,362.93113,16978.68074,0.02138,MS,2022-06-03,7,0,2022-06-03
Brazil,MG,Sobrália/MG,3167707,21,556,383.49160,10153.39664,0.03777,MS,2022-06-03,3,0,2022-06-03
Brazil,PI,Socorro do Piauí/PI,2210904,7,218,153.60983,4783.84902,0.03211,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Socorro/SP,3552106,96,5815,230.27105,13948.18901,0.01651,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,Soledade de Minas/MG,3167806,10,1021,160.61677,16398.97205,0.00979,MS,2022-06-03,2,0,2022-06-03
Brazil,PB,Soledade/PB,2516102,16,1848,105.18704,12149.10262,0.00866,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,Soledade/RS,4320800,99,7577,318.66611,24389.22329,0.01307,MS,2022-06-03,83,0,2022-06-03
Brazil,PE,Solidão/PE,2614402,4,1115,66.29102,18478.62115,0.00359,MS,2022-06-03,0,0,2022-06-03
Brazil,CE,Solonópole/CE,2313005,39,2483,212.08331,13502.63745,0.01571,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Solânea/PB,2516003,53,4855,203.44708,18636.52067,0.01092,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Sombrio/SC,4217709,88,6267,283.10385,20161.49788,0.01404,MS,2022-06-03,6,0,2022-06-03
Brazil,MS,Sonora/MS,5007935,41,2775,203.39319,13766.24665,0.01477,MS,2022-06-03,-1,0,2022-06-03
Brazil,ES,Sooretama/ES,3205010,71,6958,226.99661,22245.66788,0.01020,MS,2022-06-03,1,0,2022-06-03
Brazil,SP,Sorocaba/SP,3552205,3125,95929,449.42818,13796.22279,0.03258,MS,2022-06-03,0,0,2022-06-03
Brazil,MT,Sorriso/MT,5107925,243,23111,255.94843,24342.48639,0.01051,MS,2022-06-03,4,0,2022-06-03
Brazil,PB,Sossêgo/PB,2516151,3,364,82.62187,10024.78656,0.00824,MS,2022-06-03,0,0,2022-06-03
Brazil,PA,Soure/PA,1507904,25,772,97.07984,2997.82541,0.03238,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,Sousa/PB,2516201,164,7784,234.29576,11120.47659,0.02107,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Souto Soares/BA,2930808,23,1130,134.36149,6601.23846,0.02035,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,Sucupira do Norte/MA,2111904,7,266,65.84517,2502.11645,0.02632,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,Sucupira do Riachão/MA,2111953,4,460,70.27407,8081.51792,0.00870,MS,2022-06-03,0,0,2022-06-03
Brazil,TO,Sucupira/TO,1720853,4,428,199.30244,21325.36124,0.00935,MS,2022-06-03,3,0,2022-06-03
Brazil,SP,Sud Mennucci/SP,3552304,18,957,232.61825,12367.53683,0.01881,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,Sul Brasil/SC,4217758,7,782,293.37804,32774.51802,0.00895,MS,2022-06-03,1,0,2022-06-03
Brazil,PR,Sulina/PR,4126652,8,732,277.77778,25416.66667,0.01093,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Sumaré/SP,3552403,941,35271,324.62268,12167.65847,0.02668,MS,2022-06-03,0,0,2022-06-03
Brazil,RJ,Sumidouro/RJ,3305703,60,3250,381.94665,20688.77713,0.01846,MS,2022-06-03,12,0,2022-06-03
Brazil,PB,Sumé/PB,2516300,43,3391,251.52082,19835.04913,0.01268,MS,2022-06-03,0,0,2022-06-03
Brazil,PE,Surubim/PE,2614501,95,5694,143.52188,8602.24801,0.01668,MS,2022-06-03,0,0,2022-06-03
Brazil,PI,Sussuapara/PI,2210938,14,558,205.85208,8204.67578,0.02509,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Suzano/SP,3552502,1013,29123,333.88596,9598.97428,0.03478,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,Suzanápolis/SP,3552551,12,378,295.34826,9303.47034,0.03175,MS,2022-06-03,0,0,2022-06-03
Brazil,BA,Sátiro Dias/BA,2929701,16,1276,92.32545,7362.95441,0.01254,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,São Benedito do Rio Preto/MA,2110401,18,1604,95.90282,8546.00671,0.01122,MS,2022-06-03,0,0,2022-06-03
Brazil,PE,São Benedito do Sul/PE,2612901,17,616,104.68625,3793.33703,0.02760,MS,2022-06-03,0,0,2022-06-03
Brazil,CE,São Benedito/CE,2312304,69,5074,142.69761,10493.44418,0.01360,MS,2022-06-03,0,0,2022-06-03
Brazil,PB,São Bentinho/PB,2513927,10,852,217.29683,18513.68970,0.01174,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,São Bento Abade/MG,3160801,9,651,166.32785,12031.04787,0.01382,MS,2022-06-03,0,0,2022-06-03
Brazil,RN,São Bento do Norte/RN,2411601,2,349,74.43245,12988.46297,0.00573,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,São Bento do Sapucaí/SP,3548609,14,812,128.35794,7444.76025,0.01724,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,São Bento do Sul/SC,4215802,210,15414,243.28927,17857.43249,0.01362,MS,2022-06-03,29,0,2022-06-03
Brazil,TO,São Bento do Tocantins/TO,1720101,10,1187,183.25087,21751.87832,0.00842,MS,2022-06-03,0,0,2022-06-03
Brazil,RN,São Bento do Trairí/RN,2411700,3,278,66.06474,6121.99956,0.01079,MS,2022-06-03,0,0,2022-06-03
Brazil,PE,São Bento do Una/PE,2613008,89,5572,146.94471,9199.72923,0.01597,MS,2022-06-03,1,0,2022-06-03
Brazil,MA,São Bento/MA,2110500,31,921,67.40742,2002.65281,0.03366,MS,2022-06-03,0,1,2022-06-03
Brazil,PB,São Bento/PB,2513901,74,7304,213.56421,21079.36508,0.01013,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,São Bernardino/SC,4215752,4,471,178.65118,21036.17686,0.00849,MS,2022-06-03,0,0,2022-06-03
Brazil,SP,São Bernardo do Campo/SP,3548708,3651,74797,429.59309,8800.95167,0.04881,MS,2022-06-03,0,0,2022-06-03
Brazil,MA,São Bernardo/MA,2110609,22,1478,76.32264,5127.49350,0.01488,MS,2022-06-03,0,0,2022-06-03
Brazil,SC,São Bonifácio/SC,4215901,7,904,250.80616,32389.82444,0.00774,MS,2022-06-03,0,0,2022-06-03
Brazil,RS,São Borja/RS,4318002,279,15645,466.80498,26176.21470,0.01783,MS,2022-06-03,73,0,2022-06-03
Brazil,PI,São Braz do Piauí/PI,2209559,13,106,291.87247,2379.88325,0.12264,MS,2022-06-03,0,0,2022-06-03
Brazil,MG,São Brás do Suaçuí/MG,3160900,7,705,185.67639,18700.26525,0.00993,MS,2022-06-03,0,0,2022-06-03
Brazil,AL,São Brás/AL,2708204,4,486,57.33123,6965.74459,0.00823,MS,2022-06-03,0,0,2022-06-03
Brazil,PA,São Caetano de Odivelas/PA,1507102,35,1874,192.23376,10292.74455,0.01868,MS,2022-06-03,0,0,2022-06-03
