date,country,state,city,newDeaths,deaths,newCases,totalCases,deathsMS,totalCasesMS
2020-04-11,Brazil,AP,TOTAL,3,5,27,193,3,193
2020-04-11,Brazil,BA,TOTAL,2,21,24,640,21,635
2020-04-11,Brazil,CE,TOTAL,7,74,110,1668,67,1582
2020-04-11,Brazil,DF,TOTAL,0,14,36,592,14,579
2020-04-11,Brazil,ES,TOTAL,1,9,34,383,9,349
2020-04-11,Brazil,GO,TOTAL,2,10,18,209,10,209
2020-04-11,Brazil,MA,TOTAL,3,24,54,398,21,344
2020-04-11,Brazil,MG,TOTAL,0,17,52,750,17,750
2020-04-11,Brazil,MS,TOTAL,0,2,3,100,2,100
2020-04-11,Brazil,MT,TOTAL,1,3,9,121,3,121
2020-04-11,Brazil,PA,TOTAL,2,11,20,237,10,217
2020-04-11,Brazil,PB,TOTAL,2,13,16,101,11,85
2020-04-11,Brazil,PE,TOTAL,7,72,132,816,72,816
2020-04-11,Brazil,PI,TOTAL,0,7,3,44,7,41
2020-04-11,Brazil,PR,TOTAL,1,27,33,688,26,676
2020-04-11,Brazil,RJ,TOTAL,8,155,143,2607,155,2607
2020-04-11,Brazil,RN,TOTAL,2,13,26,289,13,289
2020-04-11,Brazil,RO,TOTAL,0,2,2,34,2,33
2020-04-11,Brazil,RR,TOTAL,0,3,4,79,3,75
2020-04-11,Brazil,RS,TOTAL,1,16,13,653,15,640
2020-04-11,Brazil,SC,TOTAL,3,21,15,732,21,732
2020-04-11,Brazil,SE,TOTAL,0,4,2,44,4,42
2020-04-11,Brazil,SP,TOTAL,20,560,203,8419,560,8419
2020-04-11,Brazil,TO,TOTAL,0,0,2,25,0,23
2020-04-11,Brazil,TOTAL,TOTAL,68,1141,1055,20992,1124,20727
2020-04-12,Brazil,AC,TOTAL,0,2,5,77,2,77
2020-04-12,Brazil,AL,TOTAL,0,3,0,48,3,48
2020-04-12,Brazil,AM,TOTAL,9,62,156,1206,62,1206
2020-04-12,Brazil,AP,TOTAL,0,5,44,237,5,230
2020-04-12,Brazil,BA,TOTAL,0,21,34,674,21,673
2020-04-12,Brazil,CE,TOTAL,2,76,79,1747,74,1676
2020-04-12,Brazil,DF,TOTAL,0,14,26,618,14,614
2020-04-12,Brazil,ES,TOTAL,5,14,47,430,9,383
2020-04-12,Brazil,GO,TOTAL,4,14,20,229,14,229
2020-04-12,Brazil,MA,TOTAL,3,27,47,445,24,398
2020-04-12,Brazil,MG,TOTAL,3,20,56,806,20,806
2020-04-12,Brazil,MS,TOTAL,0,2,1,101,2,101
2020-04-12,Brazil,MT,TOTAL,0,3,2,123,3,123
2020-04-12,Brazil,PA,TOTAL,3,14,22,259,13,246
2020-04-12,Brazil,PB,TOTAL,0,13,10,111,13,101
2020-04-12,Brazil,PE,TOTAL,13,85,144,960,85,960
2020-04-12,Brazil,PI,TOTAL,0,7,7,51,7,44
2020-04-12,Brazil,PR,TOTAL,4,31,62,750,30,738
2020-04-12,Brazil,RJ,TOTAL,15,170,248,2855,170,2855
2020-04-12,Brazil,RN,TOTAL,4,17,50,339,15,302
2020-04-12,Brazil,RO,TOTAL,0,2,8,42,2,35
2020-04-12,Brazil,RR,TOTAL,0,3,4,83,3,79
2020-04-12,Brazil,RS,TOTAL,0,16,11,664,16,653
2020-04-12,Brazil,SC,TOTAL,3,24,44,776,24,768
2020-04-12,Brazil,SE,TOTAL,0,4,0,44,4,44
2020-04-12,Brazil,SP,TOTAL,28,588,336,8755,588,8755
2020-04-12,Brazil,TO,TOTAL,0,0,1,26,0,25
2020-04-12,Brazil,TOTAL,TOTAL,96,1237,1464,22456,1223,22169
2020-04-13,Brazil,AC,TOTAL,1,3,13,90,3,90
2020-04-13,Brazil,AL,TOTAL,1,4,10,58,3,50
2020-04-13,Brazil,AM,TOTAL,9,71,69,1275,71,1275
2020-04-13,Brazil,AP,TOTAL,1,6,7,244,5,242
2020-04-13,Brazil,BA,TOTAL,1,22,49,723,22,723
2020-04-13,Brazil,CE,TOTAL,24,100,189,1936,91,1800
2020-04-13,Brazil,DF,TOTAL,1,15,23,641,15,638
2020-04-13,Brazil,ES,TOTAL,3,17,33,463,14,430
2020-04-13,Brazil,GO,TOTAL,1,15,4,233,15,233
2020-04-13,Brazil,MA,TOTAL,5,32,33,478,27,445
2020-04-13,Brazil,MG,TOTAL,3,23,9,815,23,815
2020-04-13,Brazil,MS,TOTAL,2,4,12,113,4,113
2020-04-13,Brazil,MT,TOTAL,1,4,11,134,4,134
2020-04-13,Brazil,PA,TOTAL,1,15,51,310,15,270
2020-04-13,Brazil,PB,TOTAL,3,16,25,136,13,111
2020-04-13,Brazil,PE,TOTAL,17,102,194,1154,102,1154
2020-04-13,Brazil,PI,TOTAL,1,8,7,58,8,50
2020-04-13,Brazil,PR,TOTAL,2,33,18,768,31,756
2020-04-13,Brazil,RJ,TOTAL,18,188,376,3231,188,3231
2020-04-13,Brazil,RN,TOTAL,1,18,37,376,17,339
2020-04-13,Brazil,RO,TOTAL,0,2,0,42,2,42
2020-04-13,Brazil,RR,TOTAL,0,3,30,113,3,83
2020-04-13,Brazil,RS,TOTAL,1,17,21,685,16,664
2020-04-13,Brazil,SC,TOTAL,2,26,50,826,24,777
2020-04-13,Brazil,SE,TOTAL,0,4,1,45,4,44
2020-04-13,Brazil,SP,TOTAL,20,608,140,8895,608,8895
2020-04-13,Brazil,TO,TOTAL,0,0,0,26,0,26
2020-04-13,Brazil,TOTAL,TOTAL,119,1356,1412,23868,1328,23430
2020-04-14,Brazil,AC,TOTAL,0,3,9,99,3,99
2020-04-14,Brazil,AL,TOTAL,0,4,14,72,4,72
2020-04-14,Brazil,AM,TOTAL,19,90,209,1484,90,1484
2020-04-14,Brazil,AP,TOTAL,1,7,64,308,6,307
2020-04-14,Brazil,BA,TOTAL,4,26,53,776,22,759
2020-04-14,Brazil,CE,TOTAL,11,111,136,2072,107,2005
2020-04-14,Brazil,DF,TOTAL,2,17,10,651,17,651
2020-04-14,Brazil,ES,TOTAL,1,18,94,557,17,463
2020-04-14,Brazil,GO,TOTAL,0,15,51,284,15,284
2020-04-14,Brazil,MA,TOTAL,2,34,152,630,32,478
2020-04-14,Brazil,MG,TOTAL,4,27,69,884,27,884
2020-04-14,Brazil,MS,TOTAL,0,4,2,115,4,115
2020-04-14,Brazil,MT,TOTAL,0,4,4,138,4,138
2020-04-14,Brazil,PA,TOTAL,6,21,74,384,19,323
2020-04-14,Brazil,PB,TOTAL,5,21,16,152,16,136
2020-04-14,Brazil,PE,TOTAL,13,115,130,1284,115,1284
2020-04-14,Brazil,PI,TOTAL,0,8,17,75,8,58
2020-04-14,Brazil,PR,TOTAL,6,39,35,803,36,791
2020-04-14,Brazil,RJ,TOTAL,36,224,179,3410,224,3410
2020-04-14,Brazil,RN,TOTAL,1,19,23,399,18,376
2020-04-14,Brazil,RO,TOTAL,0,2,27,69,2,64
2020-04-14,Brazil,RR,TOTAL,0,3,1,114,3,113
2020-04-14,Brazil,RS,TOTAL,1,18,35,720,18,700
2020-04-14,Brazil,SC,TOTAL,2,28,27,853,26,826
2020-04-14,Brazil,SE,TOTAL,0,4,1,46,4,45
2020-04-14,Brazil,SP,TOTAL,87,695,476,9371,695,9371
2020-04-14,Brazil,TO,TOTAL,0,0,1,27,0,26
2020-04-14,Brazil,TOTAL,TOTAL,201,1557,1909,25777,1532,25262
2020-04-15,Brazil,AC,TOTAL,1,4,2,101,3,101
2020-04-15,Brazil,AL,TOTAL,1,5,11,83,5,82
2020-04-15,Brazil,AM,TOTAL,16,106,70,1554,106,1554
2020-04-15,Brazil,AP,TOTAL,0,7,32,340,7,334
2020-04-15,Brazil,BA,TOTAL,2,28,108,884,27,807
2020-04-15,Brazil,CE,TOTAL,13,124,220,2292,116,2157
2020-04-15,Brazil,DF,TOTAL,0,17,37,688,17,682
2020-04-15,Brazil,ES,TOTAL,3,21,177,734,18,557
2020-04-15,Brazil,GO,TOTAL,0,15,20,304,15,304
2020-04-15,Brazil,MA,TOTAL,3,37,65,695,34,630
2020-04-15,Brazil,MG,TOTAL,3,30,19,903,30,903
2020-04-15,Brazil,MS,TOTAL,0,4,6,121,4,121
2020-04-15,Brazil,MT,TOTAL,0,4,13,151,4,151
2020-04-15,Brazil,PA,TOTAL,0,21,103,487,21,384
2020-04-15,Brazil,PB,TOTAL,3,24,13,165,21,151
2020-04-15,Brazil,PE,TOTAL,28,143,200,1484,143,1484
2020-04-15,Brazil,PI,TOTAL,0,8,16,91,8,75
2020-04-15,Brazil,PR,TOTAL,2,41,13,816,38,803
2020-04-15,Brazil,RJ,TOTAL,41,265,333,3743,265,3743
2020-04-15,Brazil,RN,TOTAL,1,20,1,400,19,399
2020-04-15,Brazil,RO,TOTAL,0,2,4,73,2,69
2020-04-15,Brazil,RR,TOTAL,0,3,28,142,3,114
2020-04-15,Brazil,RS,TOTAL,1,19,42,762,19,747
2020-04-15,Brazil,SC,TOTAL,1,29,31,884,28,853
2020-04-15,Brazil,SE,TOTAL,0,4,2,48,4,46
2020-04-15,Brazil,SP,TOTAL,83,778,1672,11043,778,11043
2020-04-15,Brazil,TO,TOTAL,1,1,2,29,1,26
2020-04-15,Brazil,TOTAL,TOTAL,203,1760,3240,29017,1736,28320
2020-04-16,Brazil,AC,TOTAL,1,5,14,115,5,110
2020-04-16,Brazil,AL,TOTAL,0,5,6,89,5,89
2020-04-16,Brazil,AM,TOTAL,18,124,165,1719,124,1719
2020-04-16,Brazil,AP,TOTAL,3,10,22,362,9,362
2020-04-16,Brazil,BA,TOTAL,6,34,83,967,30,951
2020-04-16,Brazil,CE,TOTAL,11,135,120,2412,124,2386
2020-04-16,Brazil,DF,TOTAL,3,20,39,727,20,716
2020-04-16,Brazil,ES,TOTAL,7,28,201,935,22,754
2020-04-16,Brazil,GO,TOTAL,1,16,14,318,16,318
2020-04-16,Brazil,MA,TOTAL,3,40,102,797,37,695
2020-04-16,Brazil,MG,TOTAL,3,33,55,958,33,958
2020-04-16,Brazil,MS,TOTAL,1,5,10,131,5,131
2020-04-16,Brazil,MT,TOTAL,1,5,5,156,5,156
2020-04-16,Brazil,PA,TOTAL,5,26,70,557,24,438
2020-04-16,Brazil,PB,TOTAL,2,26,30,195,24,165
2020-04-16,Brazil,PE,TOTAL,17,160,199,1683,160,1683
2020-04-16,Brazil,PI,TOTAL,0,8,11,102,8,91
2020-04-16,Brazil,PR,TOTAL,2,43,29,845,41,832
2020-04-16,Brazil,RJ,TOTAL,36,301,201,3944,300,3944
2020-04-16,Brazil,RN,TOTAL,3,23,63,463,20,400
2020-04-16,Brazil,RO,TOTAL,1,3,19,92,3,76
2020-04-16,Brazil,RR,TOTAL,0,3,22,164,3,142
2020-04-16,Brazil,RS,TOTAL,2,21,30,792,19,780
2020-04-16,Brazil,SC,TOTAL,1,30,42,926,29,884
2020-04-16,Brazil,SE,TOTAL,0,4,5,53,4,48
2020-04-16,Brazil,SP,TOTAL,75,853,525,11568,853,11568
2020-04-16,Brazil,TO,TOTAL,0,1,2,31,1,29
2020-04-16,Brazil,TOTAL,TOTAL,202,1962,2084,31101,1924,30425
2020-04-17,Brazil,AC,TOTAL,0,5,20,135,5,135
2020-04-17,Brazil,AL,TOTAL,2,7,21,110,7,110
2020-04-17,Brazil,AM,TOTAL,21,145,90,1809,145,1809
2020-04-17,Brazil,AP,TOTAL,0,10,13,375,10,370
2020-04-17,Brazil,BA,TOTAL,2,36,97,1064,36,1059
2020-04-17,Brazil,CE,TOTAL,20,155,335,2747,149,2684
2020-04-17,Brazil,DF,TOTAL,4,24,29,756,20,746
2020-04-17,Brazil,ES,TOTAL,0,28,17,952,25,856
2020-04-17,Brazil,GO,TOTAL,0,16,17,335,16,335
2020-04-17,Brazil,MA,TOTAL,4,44,243,1040,40,797
2020-04-17,Brazil,MG,TOTAL,2,35,63,1021,35,1021
2020-04-17,Brazil,MS,TOTAL,0,5,12,143,5,143
2020-04-17,Brazil,MT,TOTAL,0,5,6,162,5,162
2020-04-17,Brazil,PA,TOTAL,6,32,70,627,26,557
2020-04-17,Brazil,PB,TOTAL,2,28,10,205,26,195
2020-04-17,Brazil,PE,TOTAL,26,186,323,2006,186,2006
2020-04-17,Brazil,PI,TOTAL,1,9,21,123,8,102
2020-04-17,Brazil,PR,TOTAL,1,44,42,887,42,874
2020-04-17,Brazil,RJ,TOTAL,40,341,405,4349,341,4349
2020-04-17,Brazil,RN,TOTAL,1,24,53,516,23,463
2020-04-17,Brazil,RO,TOTAL,0,3,18,110,3,92
2020-04-17,Brazil,RR,TOTAL,0,3,37,201,3,164
2020-04-17,Brazil,RS,TOTAL,3,24,39,831,22,802
2020-04-17,Brazil,SC,TOTAL,1,31,36,962,30,926
2020-04-17,Brazil,SE,TOTAL,0,4,5,58,4,53
2020-04-17,Brazil,SP,TOTAL,75,928,1273,12841,928,12841
2020-04-17,Brazil,TO,TOTAL,0,1,1,32,1,31
2020-04-17,Brazil,TOTAL,TOTAL,211,2173,3296,34397,2141,33682
2020-04-18,Brazil,AC,TOTAL,1,6,7,142,5,142
2020-04-18,Brazil,AL,TOTAL,3,10,22,132,7,132
2020-04-18,Brazil,AM,TOTAL,16,161,88,1897,161,1897
2020-04-18,Brazil,AP,TOTAL,0,10,25,400,10,393
2020-04-18,Brazil,BA,TOTAL,4,40,136,1200,37,1193
2020-04-18,Brazil,CE,TOTAL,25,180,315,3062,176,3034
2020-04-18,Brazil,DF,TOTAL,0,24,40,796,24,762
2020-04-18,Brazil,ES,TOTAL,2,30,147,1099,28,952
2020-04-18,Brazil,GO,TOTAL,2,18,43,378,18,378
2020-04-18,Brazil,MA,TOTAL,4,48,165,1205,44,1040
2020-04-18,Brazil,MG,TOTAL,4,39,56,1077,39,1077
2020-04-18,Brazil,MS,TOTAL,0,5,18,161,5,161
2020-04-18,Brazil,MT,TOTAL,0,5,9,171,5,171
2020-04-18,Brazil,PA,TOTAL,1,33,14,641,33,640
2020-04-18,Brazil,PB,TOTAL,1,29,31,236,26,205
2020-04-18,Brazil,PE,TOTAL,19,205,187,2193,205,2193
2020-04-18,Brazil,PI,TOTAL,1,10,21,144,9,123
2020-04-18,Brazil,PR,TOTAL,5,49,73,960,46,945
2020-04-18,Brazil,RJ,TOTAL,46,387,194,4543,387,4543
2020-04-18,Brazil,RN,TOTAL,2,26,45,561,24,516
2020-04-18,Brazil,RO,TOTAL,1,4,18,128,3,110
2020-04-18,Brazil,RR,TOTAL,0,3,21,222,3,201
2020-04-18,Brazil,RS,TOTAL,0,24,23,854,24,831
2020-04-18,Brazil,SC,TOTAL,1,32,13,975,31,962
2020-04-18,Brazil,SE,TOTAL,1,5,13,71,5,71
2020-04-18,Brazil,SP,TOTAL,63,991,1053,13894,991,13894
2020-04-18,Brazil,TO,TOTAL,0,1,1,33,1,33
2020-04-18,Brazil,TOTAL,TOTAL,202,2375,2778,37175,2347,36599
2020-04-19,Brazil,AC,TOTAL,0,6,21,163,6,163
2020-04-19,Brazil,AL,TOTAL,5,15,27,159,15,159
2020-04-19,Brazil,AM,TOTAL,21,182,147,2044,182,2044
2020-04-19,Brazil,AP,TOTAL,1,11,16,416,11,416
2020-04-19,Brazil,BA,TOTAL,5,45,49,1249,45,1230
2020-04-19,Brazil,CE,TOTAL,9,189,246,3308,186,3252
2020-04-19,Brazil,DF,TOTAL,0,24,64,860,24,827
2020-04-19,Brazil,ES,TOTAL,4,34,96,1195,30,1099
2020-04-19,Brazil,GO,TOTAL,0,18,15,393,18,393
2020-04-19,Brazil,MA,TOTAL,6,54,115,1320,48,1205
2020-04-19,Brazil,MG,TOTAL,0,39,77,1154,39,1154
2020-04-19,Brazil,MS,TOTAL,0,5,7,168,5,168
2020-04-19,Brazil,MT,TOTAL,0,5,3,174,5,174
2020-04-19,Brazil,PA,TOTAL,1,34,44,685,34,685
2020-04-19,Brazil,PB,TOTAL,3,32,9,245,29,236
2020-04-19,Brazil,PE,TOTAL,11,216,266,2459,216,2459
2020-04-19,Brazil,PI,TOTAL,2,12,14,158,10,145
2020-04-19,Brazil,PR,TOTAL,3,52,42,1002,48,987
2020-04-19,Brazil,RJ,TOTAL,15,402,222,4765,402,4765
2020-04-19,Brazil,RN,TOTAL,1,27,34,595,25,531
2020-04-19,Brazil,RO,TOTAL,0,4,32,160,4,128
2020-04-19,Brazil,RR,TOTAL,0,3,22,244,3,222
2020-04-19,Brazil,RS,TOTAL,2,26,15,869,24,854
2020-04-19,Brazil,SC,TOTAL,3,35,50,1025,32,975
2020-04-19,Brazil,SE,TOTAL,0,5,15,86,5,83
2020-04-19,Brazil,SP,TOTAL,24,1015,373,14267,1015,14267
2020-04-19,Brazil,TO,TOTAL,0,1,1,34,1,33
2020-04-19,Brazil,TOTAL,TOTAL,116,2491,2022,39197,2462,38654
2020-04-20,Brazil,AC,TOTAL,2,8,13,176,8,176
2020-04-20,Brazil,AL,TOTAL,3,18,12,171,18,171
2020-04-20,Brazil,AM,TOTAL,3,185,116,2160,185,2160
2020-04-20,Brazil,AP,TOTAL,2,13,19,435,13,433
2020-04-20,Brazil,BA,TOTAL,2,47,128,1377,46,1341
2020-04-20,Brazil,CE,TOTAL,17,206,179,3487,198,3482
2020-04-20,Brazil,DF,TOTAL,0,24,15,875,24,872
2020-04-20,Brazil,ES,TOTAL,0,34,17,1212,33,1168
2020-04-20,Brazil,GO,TOTAL,1,19,10,403,19,403
2020-04-20,Brazil,MA,TOTAL,6,60,90,1410,54,1320
2020-04-20,Brazil,MG,TOTAL,2,41,35,1189,41,1189
2020-04-20,Brazil,MS,TOTAL,0,5,3,171,5,171
2020-04-20,Brazil,MT,TOTAL,1,6,7,181,6,181
2020-04-20,Brazil,PA,TOTAL,1,35,217,902,35,902
2020-04-20,Brazil,PB,TOTAL,1,33,18,263,32,245
2020-04-20,Brazil,PE,TOTAL,18,234,231,2690,234,2690
2020-04-20,Brazil,PI,TOTAL,2,14,28,186,12,158
2020-04-20,Brazil,PR,TOTAL,1,53,20,1022,51,1007
2020-04-20,Brazil,RJ,TOTAL,20,422,134,4899,422,4899
2020-04-20,Brazil,RN,TOTAL,1,28,13,608,27,595
2020-04-20,Brazil,RO,TOTAL,0,4,39,199,4,160
2020-04-20,Brazil,RR,TOTAL,0,3,3,247,3,244
2020-04-20,Brazil,RS,TOTAL,1,27,35,904,27,889
2020-04-20,Brazil,SC,TOTAL,0,35,38,1063,35,1025
2020-04-20,Brazil,SE,TOTAL,0,5,6,92,5,86
2020-04-20,Brazil,SP,TOTAL,22,1037,313,14580,1037,14580
2020-04-20,Brazil,TO,TOTAL,1,2,1,35,1,34
2020-04-20,Brazil,TOTAL,TOTAL,107,2598,1740,40937,2575,40581
2020-04-21,Brazil,AC,TOTAL,0,8,19,195,8,195
2020-04-21,Brazil,AL,TOTAL,1,19,39,210,19,210
2020-04-21,Brazil,AM,TOTAL,8,193,110,2270,193,2270
2020-04-21,Brazil,AP,TOTAL,0,13,31,466,13,457
2020-04-21,Brazil,BA,TOTAL,1,48,127,1504,47,1489
2020-04-21,Brazil,CE,TOTAL,15,221,229,3716,215,3716
2020-04-21,Brazil,DF,TOTAL,0,24,38,913,24,881
2020-04-21,Brazil,ES,TOTAL,0,34,101,1313,34,1212
2020-04-21,Brazil,GO,TOTAL,0,19,18,421,19,421
2020-04-21,Brazil,MA,TOTAL,6,66,194,1604,60,1396
2020-04-21,Brazil,MG,TOTAL,3,44,41,1230,44,1230
2020-04-21,Brazil,MS,TOTAL,1,6,2,173,6,173
2020-04-21,Brazil,MT,TOTAL,0,6,0,181,6,181
2020-04-21,Brazil,PA,TOTAL,3,38,124,1026,38,1026
2020-04-21,Brazil,PB,TOTAL,6,39,38,301,33,263
2020-04-21,Brazil,PE,TOTAL,26,260,218,2908,260,2908
2020-04-21,Brazil,PI,TOTAL,1,15,20,206,14,186
2020-04-21,Brazil,PR,TOTAL,2,55,17,1039,51,1024
2020-04-21,Brazil,RJ,TOTAL,39,461,407,5306,461,5306
2020-04-21,Brazil,RN,TOTAL,1,29,38,646,28,608
2020-04-21,Brazil,RO,TOTAL,1,5,24,223,4,199
2020-04-21,Brazil,RR,TOTAL,0,3,33,280,3,247
2020-04-21,Brazil,RS,TOTAL,0,27,14,918,27,904
2020-04-21,Brazil,SC,TOTAL,2,37,28,1091,35,1063
2020-04-21,Brazil,SE,TOTAL,2,7,25,117,5,92
2020-04-21,Brazil,SP,TOTAL,56,1093,805,15385,1093,15385
2020-04-21,Brazil,TO,TOTAL,0,2,2,37,1,37
2020-04-21,Brazil,TOTAL,TOTAL,174,2772,2742,43679,2741,43079
2020-04-22,Brazil,AC,TOTAL,0,8,19,214,8,214
2020-04-22,Brazil,AL,TOTAL,1,20,33,243,20,243
2020-04-22,Brazil,AM,TOTAL,14,207,209,2479,207,2479
2020-04-22,Brazil,AP,TOTAL,1,14,26,492,14,479
2020-04-22,Brazil,BA,TOTAL,5,53,141,1645,50,1644
2020-04-22,Brazil,CE,TOTAL,18,239,400,4116,233,3910
2020-04-22,Brazil,DF,TOTAL,1,25,46,959,25,946
2020-04-22,Brazil,ES,TOTAL,3,37,38,1351,34,1313
2020-04-22,Brazil,GO,TOTAL,2,21,17,438,21,438
2020-04-22,Brazil,MA,TOTAL,10,76,153,1757,66,1604
2020-04-22,Brazil,MG,TOTAL,3,47,53,1283,47,1283
2020-04-22,Brazil,MS,TOTAL,0,6,2,175,6,175
2020-04-22,Brazil,MT,TOTAL,0,6,24,205,6,183
2020-04-22,Brazil,PA,TOTAL,5,43,169,1195,43,1195
2020-04-22,Brazil,PB,TOTAL,1,40,44,345,39,301
2020-04-22,Brazil,PE,TOTAL,22,282,390,3298,282,3298
2020-04-22,Brazil,PI,TOTAL,0,15,11,217,15,206
2020-04-22,Brazil,PR,TOTAL,5,60,38,1077,57,1063
2020-04-22,Brazil,RJ,TOTAL,29,490,246,5552,490,5552
2020-04-22,Brazil,RN,TOTAL,5,34,62,708,29,646
2020-04-22,Brazil,RO,TOTAL,0,5,0,223,5,223
2020-04-22,Brazil,RR,TOTAL,0,3,17,297,3,280
2020-04-22,Brazil,RS,TOTAL,1,28,52,970,27,923
2020-04-22,Brazil,SC,TOTAL,2,39,24,1115,37,1091
2020-04-22,Brazil,SE,TOTAL,0,7,1,118,7,117
2020-04-22,Brazil,SP,TOTAL,41,1134,529,15914,1134,15914
2020-04-22,Brazil,TO,TOTAL,0,2,0,37,1,37
2020-04-22,Brazil,TOTAL,TOTAL,169,2941,2744,46423,2906,45757
2020-04-23,Brazil,AC,TOTAL,2,10,13,227,10,227
2020-04-23,Brazil,AL,TOTAL,2,22,81,324,22,324
2020-04-23,Brazil,AM,TOTAL,27,234,409,2888,234,2888
2020-04-23,Brazil,AP,TOTAL,2,16,63,555,16,548
2020-04-23,Brazil,BA,TOTAL,9,62,200,1845,59,1789
2020-04-23,Brazil,CE,TOTAL,32,271,586,4702,266,4598
2020-04-23,Brazil,DF,TOTAL,1,26,9,968,25,963
2020-04-23,Brazil,ES,TOTAL,6,43,102,1453,42,1363
2020-04-23,Brazil,GO,TOTAL,2,23,15,453,23,453
2020-04-23,Brazil,MA,TOTAL,12,88,194,1951,76,1757
2020-04-23,Brazil,MG,TOTAL,4,51,27,1310,51,1308
2020-04-23,Brazil,MS,TOTAL,1,7,11,186,7,186
2020-04-23,Brazil,MT,TOTAL,1,7,16,221,7,221
2020-04-23,Brazil,PA,TOTAL,10,53,72,1267,53,1267
2020-04-23,Brazil,PB,TOTAL,4,44,41,386,40,345
2020-04-23,Brazil,PE,TOTAL,30,312,307,3605,312,3519
2020-04-23,Brazil,PI,TOTAL,1,16,39,256,15,217
2020-04-23,Brazil,PR,TOTAL,2,62,19,1096,60,1082
2020-04-23,Brazil,RJ,TOTAL,40,530,620,6172,530,6172
2020-04-23,Brazil,RN,TOTAL,4,38,46,754,34,708
2020-04-23,Brazil,RO,TOTAL,0,5,27,250,5,250
2020-04-23,Brazil,RR,TOTAL,0,3,7,304,3,297
2020-04-23,Brazil,RS,TOTAL,1,29,69,1039,29,994
2020-04-23,Brazil,SC,TOTAL,3,42,55,1170,39,1115
2020-04-23,Brazil,SE,TOTAL,1,8,17,135,8,124
2020-04-23,Brazil,SP,TOTAL,211,1345,826,16740,1345,16740
2020-04-23,Brazil,TO,TOTAL,0,2,6,43,2,37
2020-04-23,Brazil,TOTAL,TOTAL,408,3349,3877,50300,3313,49492
2020-04-24,Brazil,AC,TOTAL,1,11,7,234,11,234
2020-04-24,Brazil,AL,TOTAL,5,27,89,413,27,413
2020-04-24,Brazil,AM,TOTAL,21,255,306,3194,255,3194
2020-04-24,Brazil,AP,TOTAL,2,18,93,648,18,633
2020-04-24,Brazil,BA,TOTAL,5,67,134,1979,64,1962
2020-04-24,Brazil,CE,TOTAL,22,293,419,5121,284,4800
2020-04-24,Brazil,DF,TOTAL,0,26,44,1012,26,989
2020-04-24,Brazil,ES,TOTAL,4,47,212,1665,42,1381
2020-04-24,Brazil,GO,TOTAL,1,24,33,486,24,486
2020-04-24,Brazil,MA,TOTAL,12,100,154,2105,88,1951
2020-04-24,Brazil,MG,TOTAL,3,54,111,1421,54,1419
2020-04-24,Brazil,MS,TOTAL,0,7,27,213,7,213
2020-04-24,Brazil,MT,TOTAL,1,8,20,241,8,240
2020-04-24,Brazil,PA,TOTAL,33,86,312,1579,75,1446
2020-04-24,Brazil,PB,TOTAL,2,46,61,447,44,386
2020-04-24,Brazil,PE,TOTAL,40,352,394,3999,352,3999
2020-04-24,Brazil,PI,TOTAL,1,17,41,297,16,256
2020-04-24,Brazil,PR,TOTAL,2,64,23,1119,64,1119
2020-04-24,Brazil,RJ,TOTAL,40,570,110,6282,570,6282
2020-04-24,Brazil,RN,TOTAL,0,38,0,754,38,754
2020-04-24,Brazil,RO,TOTAL,1,6,40,290,5,290
2020-04-24,Brazil,RR,TOTAL,0,3,41,345,3,304
2020-04-24,Brazil,RS,TOTAL,5,34,57,1096,31,1061
2020-04-24,Brazil,SC,TOTAL,0,42,39,1209,42,1170
2020-04-24,Brazil,SE,TOTAL,0,8,10,145,8,144
2020-04-24,Brazil,SP,TOTAL,167,1512,1086,17826,1512,17826
2020-04-24,Brazil,TO,TOTAL,0,2,7,50,2,43
2020-04-24,Brazil,TOTAL,TOTAL,368,3717,3870,54170,3670,52995
2020-04-25,Brazil,AC,TOTAL,0,11,24,258,11,258
2020-04-25,Brazil,AL,TOTAL,2,29,88,501,29,501
2020-04-25,Brazil,AM,TOTAL,32,287,441,3635,287,3635
2020-04-25,Brazil,AP,TOTAL,1,19,37,685,19,685
2020-04-25,Brazil,BA,TOTAL,3,70,102,2081,70,2081
2020-04-25,Brazil,CE,TOTAL,17,310,300,5421,310,5421
2020-04-25,Brazil,DF,TOTAL,0,26,129,1141,26,1013
2020-04-25,Brazil,ES,TOTAL,0,47,46,1711,47,1595
2020-04-25,Brazil,GO,TOTAL,1,25,20,506,25,506
2020-04-25,Brazil,MA,TOTAL,0,100,0,2105,100,2105
2020-04-25,Brazil,MG,TOTAL,4,58,60,1481,58,1481
2020-04-25,Brazil,MS,TOTAL,0,7,4,217,7,217
2020-04-25,Brazil,MT,TOTAL,1,9,6,247,9,247
2020-04-25,Brazil,PA,TOTAL,0,86,59,1638,86,1579
2020-04-25,Brazil,PB,TOTAL,0,46,0,447,46,447
2020-04-25,Brazil,PE,TOTAL,29,381,508,4507,381,4507
2020-04-25,Brazil,PI,TOTAL,0,17,0,297,17,297
2020-04-25,Brazil,PR,TOTAL,5,69,21,1140,69,1140
2020-04-25,Brazil,RJ,TOTAL,45,615,546,6828,615,6828
2020-04-25,Brazil,RN,TOTAL,2,40,27,781,40,781
2020-04-25,Brazil,RO,TOTAL,1,7,38,328,7,328
2020-04-25,Brazil,RR,TOTAL,0,3,0,345,3,345
